price,crime_rate,resid_area,air_qual,room_num,age,dist1,dist2,dist3,dist4,teachers,poor_prop,airport,n_hos_beds,n_hot_rooms,waterbody,rainfall,bus_ter,parks
41.3,2.17502,33.79,0.4996,5.315,70.1,9.11,9.25,8.99,9.33,22.0,30.8,NO,7.5388,13.5884,Lake and River,55,YES,0.037598
44.7,7.55447,50.29,0.8451,5.797,15.5,7.07,7.36,7.03,6.94,24.5,18.5,NO,5.6919,14.8831,Lake and River,39,YES,0.040711
38.5,2.06128,39.75,0.5437,6.151,32.5,6.7,6.640000000000001,6.98,6.6000000000000005,20.7,26.1,YES,9.9137,11.886,River,56,YES,0.059582
39.3,14.54479,50.59,0.5839,6.518,34.4,1.9,1.8499999999999999,2.21,1.8099999999999998,18.5,22.43,YES,6.2499,14.0092,Lake and River,41,YES,0.034916
48.6,5.72,32.09,0.429,7.333,28.7,6.44,6.73,6.75,6.510000000000001,18.1,8.16,YES,5.3668,12.1727,None,26,YES,0.041759
42.3,0.70152,35.25,0.4558,6.9,53.9,2.09,2.19,2.03,2.1799999999999997,23.8,2.85,NO,8.3157,14.3477,None,42,YES,0.086626
43.5,8.0034,55.67,0.6579,6.188,55.9,1.71,1.8,1.96,1.1,21.7,11.39,YES,7.9768,10.9033,Lake and River,59,YES,0.088589
42.2,0.37114,36.82,0.5338,,38.9,5.75,5.51,5.56,5.95,23.4,16.62,YES,7.0757,14.7384,Lake,48,YES,0.052576
31.9,5.10219,55.11,0.8177,5.598,38.6,4.63,4.77,4.45,4.92,19.6,22.36,YES,7.111,11.0939,Lake,35,YES,0.085397
47.6,1.43712,38.38,0.4073,6.287,83.7,6.3,6.109999999999999,5.83,6.09,20.4,30.05,NO,8.9253,11.6311,None,57,YES,0.062689
47.7,6.31057,49.29,0.5895,6.098,80.0,1.8,1.57,2.13,1.61,18.2,8.48,YES,5.9786,13.781,Lake,47,YES,0.046185
40.2,6.07615,50.82,0.5687,6.526,34.2,4.88,4.81,4.71,4.79,24.7,6.14,YES,9.1013,11.9688,River,57,YES,0.072144
37.1,4.91854,45.38,0.4097,5.721,91.8,2.57,2.4499999999999997,2.54,2.42,22.7,33.79,YES,8.2437,13.0411,River,50,YES,0.069534
44.5,4.68238,39.16,0.4622,6.664,95.5,9.88,9.840000000000002,9.700000000000001,9.92,24.5,5.57,YES,7.0948,12.2229,Lake and River,33,YES,0.089348
48.2,1.09015,36.38,0.6068,7.373,36.0,6.05,5.76,6.1899999999999995,5.66,19.9,17.79,NO,7.2901,13.7118,Lake and River,52,YES,0.045903
43.8,0.25314,31.0,0.6464,6.224,38.7,7.19,7.380000000000001,7.11,6.970000000000001,22.3,21.32,YES,6.2832,11.1417,Lake,28,YES,0.070324
50.9,1.54741,39.12,0.6021,6.581,53.0,3.93,4.16,3.67,4.24,22.7,19.87,NO,8.7606,10.2923,None,46,YES,0.033121
43.2,0.57176,49.59,0.6655,6.783,94.4,1.85,1.46,1.9400000000000002,1.6600000000000001,20.2,4.84,NO,7.5644,11.4996,Lake and River,43,YES,0.036819
36.9,3.56185,58.15,0.6976,6.019,88.3,9.78,9.979999999999999,9.49,10.03,23.9,3.88,NO,6.6043,12.3715,River,32,YES,0.030235
36.8,1.2744,56.14,0.405,6.457,14.7,3.58,3.42,3.41,3.65,24.6,5.48,NO,7.9803,10.8401,Lake and River,45,YES,0.089968
38.6,11.14077,52.98,0.632,6.309,42.3,4.81,4.9799999999999995,4.39,4.449999999999999,24.2,21.32,YES,9.9787,11.774,Lake and River,48,YES,0.078136
41.7,3.07307,53.65,0.8817,6.368,57.6,6.85,6.84,6.569999999999999,6.9799999999999995,23.2,19.96,YES,7.1763,11.9999,River,47,YES,0.077203
46.0,5.18603,49.95,0.6595,5.759,52.8,1.22,1.23,1.26,1.2,19.9,9.71,NO,9.6035,10.287,None,47,YES,0.060584
39.5,0.4265,37.81,0.7388,6.317,23.4,8.29,8.25,7.8999999999999995,8.2,20.0,23.05,YES,6.7251,12.9165,Lake and River,27,YES,0.048004
44.1,5.94182,57.22,0.5559,,86.6,5.83,6.07,5.53,5.88,24.7,29.06,NO,5.2737,14.4217,Lake and River,42,YES,0.039076
46.5,7.6824,50.12,0.787,7.316,69.3,3.5,3.25,3.5,3.59,18.1,3.37,YES,6.0212,10.7587,Lake and River,48,YES,0.04708
49.6,2.0028,46.81,0.7865,6.971,84.6,1.55,1.67,1.44,1.69,23.0,18.44,NO,7.0935,12.989,Lake,24,YES,0.052558
59.1,2.79614,33.33,0.6606,7.807,86.6,2.46,2.68,2.86,2.7,22.9,24.75,NO,6.0982,13.3237,Lake and River,26,YES,0.075379
36.7,4.34208,43.41,0.888,5.763,76.1,9.06,9.200000000000001,9.43,9.14,22.4,10.33,YES,5.0011,12.0967,River,55,YES,0.06238
42.6,0.57653,43.81,0.4628,6.911,46.7,7.17,7.63,7.0,6.89,24.9,12.16,YES,9.575,13.5055,None,46,YES,0.034649
46.3,2.09488,55.94,0.4085,6.428,63.0,3.25,3.14,3.36,3.16,20.2,22.25,NO,9.2194,12.0537,None,21,YES,0.031082
51.9,1.5258,46.4,0.7851,7.833,20.2,1.59,1.78,1.74,2.18,20.4,31.63,NO,8.7115,12.5232,River,44,YES,0.03614
46.1,0.47479,41.41,0.8036,5.734,69.0,7.22,7.2,7.1,7.359999999999999,18.6,28.73,YES,5.8391,10.0368,Lake,28,YES,0.05463
40.9,1.37439,59.3,0.4601,5.712,22.0,6.15,6.4,5.8500000000000005,6.62,21.1,21.24,NO,5.6018,13.4586,River,46,YES,0.085992
38.0,0.21182,33.32,0.5328,5.88,70.9,4.64,4.64,4.64,4.92,19.8,26.1,YES,5.338,13.3067,None,20,YES,0.068244
36.4,0.07845,42.68,0.4088,4.813,26.8,4.27,4.1899999999999995,4.239999999999999,4.319999999999999,20.4,14.04,YES,8.6201,10.192,River,42,YES,0.07811
44.1,0.43565,31.26,0.5467,,16.2,2.95,3.21,2.8600000000000003,3.0100000000000002,23.8,23.15,NO,9.644,11.8413,Lake,29,YES,0.057982
42.1,9.89986,52.2,0.7866,5.769,20.7,7.03,6.930000000000001,7.12,7.0200000000000005,24.5,17.38,NO,7.1527,14.8952,None,44,YES,0.0517
44.1,2.39239,57.54,0.659,6.405,5.2,9.74,9.46,9.59,9.39,19.3,8.27,NO,5.5957,12.1037,Lake,22,YES,0.036504
47.0,10.12853,38.4,0.574,6.539,73.3,2.58,2.48,2.35,2.58,20.6,25.16,NO,7.562,12.5097,River,25,YES,0.082556
52.7,1.69953,55.75,0.5859,7.613,74.6,6.37,6.49,6.39,6.61,24.5,20.36,YES,6.7442,14.5497,Lake and River,25,YES,0.07699
50.4,1.1211,38.77,0.4007,6.965,53.9,4.82,5.1000000000000005,4.9,4.7,18.4,13.83,NO,6.8741,13.5863,River,21,YES,0.040087
42.1,2.11652,57.32,0.5499,5.896,20.3,5.02,5.039999999999999,4.779999999999999,5.1,18.6,32.07,YES,8.1067,12.9104,Lake,37,YES,0.060736
37.7,1.73684,52.62,0.7232,5.671,12.9,3.29,3.55,3.48,3.46,19.1,2.69,YES,8.5936,13.989,River,42,YES,0.059242
43.8,0.33502,54.15,0.8871,6.644,6.8,8.43,8.16,8.08,8.25,22.2,12.42,YES,5.553,14.3218,Lake and River,21,YES,0.067505
41.7,3.07185,30.54,0.8235,5.376,20.7,5.37,5.28,5.25,5.28,19.1,3.88,YES,5.178,12.2844,Lake,31,YES,0.086771
44.6,0.73018,58.88,0.4118,7.582,89.6,5.89,5.83,5.84,5.6899999999999995,24.8,27.3,YES,9.9717,12.3755,River,41,YES,0.064786
47.1,2.8995,51.8,0.8493,7.126,27.9,3.74,3.72,3.6100000000000003,3.58,21.1,25.17,YES,6.1636,11.9303,Lake,56,YES,0.062413
38.3,3.15119,39.14,0.7916,5.972,38.7,2.64,2.66,2.5300000000000002,2.38,21.5,12.93,YES,5.2692,14.8335,Lake,39,YES,0.033019
35.6,0.49471,54.88,0.7902,5.101,15.0,1.77,1.9100000000000001,2.14,1.59,19.7,24.3,YES,5.9494,13.4858,None,58,YES,0.033774
51.4,0.18994,38.45,0.629,7.248,26.1,7.43,7.34,7.26,7.71,21.3,15.07,NO,5.1948,10.4161,None,43,YES,0.041241
41.9,4.55279,56.18,0.599,6.22,54.3,2.77,2.8,3.26,2.59,22.6,26.96,YES,6.9591,14.3148,Lake,39,YES,0.031948
46.0,1.84745,33.38,0.5515,,62.7,7.21,7.2,7.3,7.24,23.3,16.99,YES,9.012,12.4028,River,20,YES,0.074601
30.5,0.17977,51.11,0.4328,5.184,28.3,4.51,4.319999999999999,4.529999999999999,4.41,23.3,15.61,NO,6.7062,10.3438,River,20,YES,0.0734
42.4,15.8158,46.22,0.5141,5.88,10.5,4.74,4.720000000000001,4.84,4.98,22.0,32.85,NO,7.2209,12.7486,River,36,YES,0.038163
44.1,0.17855,32.9,0.5233,6.304,42.1,5.22,5.1899999999999995,5.7299999999999995,5.4799999999999995,24.3,10.28,NO,8.3779,12.0858,Lake and River,20,YES,0.080165
50.3,3.56268,37.26,0.642,6.333,27.2,4.31,4.279999999999999,4.109999999999999,4.4799999999999995,23.7,5.97,YES,7.5445,14.3887,Lake,49,YES,0.039287
38.7,12.34589,30.37,0.7737,5.985,25.9,1.91,1.92,1.69,1.97,23.3,21.29,NO,9.3072,11.02,Lake,22,YES,0.048071
44.6,0.82008,44.06,0.6369,6.736,96.2,3.79,3.81,3.64,3.74,18.4,33.99,YES,9.3302,14.1323,Lake and River,30,YES,0.044939
38.8,0.46033,39.04,0.4289,5.553,63.5,6.97,6.88,6.9799999999999995,6.7299999999999995,18.0,14.47,YES,5.0496,12.7884,Lake,43,YES,0.052338
47.3,0.38823,47.95,0.8789,6.2,57.9,6.99,7.24,6.640000000000001,7.38,19.5,4.05,YES,8.8902,10.2731,Lake,41,YES,0.04528
41.5,1.08409,38.92,0.8714,6.384,44.5,3.58,3.35,3.58,3.43,22.6,13.2,NO,7.3037,14.8592,Lake and River,45,YES,0.059337
44.4,0.31957,39.0,0.7926,6.66,45.7,5.14,5.0,5.4799999999999995,5.27,20.9,18.7,YES,9.9442,12.5631,None,32,YES,0.054444
46.4,3.53454,52.3,0.8957,6.798,56.4,2.74,3.3000000000000003,2.77,2.95,20.8,7.34,YES,7.4162,11.4544,Lake,20,YES,0.089194
38.3,0.19295,31.44,0.6722,5.513,71.2,2.89,2.68,2.83,2.7800000000000002,24.2,23.72,YES,9.9345,12.347,Lake and River,43,YES,0.033356
34.3,2.13651,57.09,0.8814,5.226,71.7,1.21,0.94,1.0899999999999999,1.42,24.3,34.93,NO,8.7728,14.2893,River,29,YES,0.038531
46.7,17.13864,55.57,0.4378,7.194,21.3,9.07,9.22,9.25,9.22,24.4,16.91,NO,6.243,11.5245,None,54,YES,0.03317
47.0,5.04555,50.03,0.5828,6.533,52.5,2.9,2.48,2.73,3.25,20.2,13.71,YES,7.692,10.9634,River,43,YES,0.06755
34.8,2.86525,47.8,0.5127,5.776,44.1,3.05,3.0,3.42,2.96,22.8,15.22,NO,9.9607,10.6454,Lake,47,YES,0.033271
47.5,1.09695,56.77,0.4979,7.386,87.7,3.52,3.95,3.91,3.26,19.9,5.8,YES,9.2877,11.4893,None,55,YES,0.080186
39.1,2.93367,35.56,0.4704,6.381,65.0,2.15,1.8399999999999999,2.1999999999999997,2.05,19.3,31.15,NO,5.4868,13.9002,Lake and River,35,YES,0.060716
50.4,2.24624,32.37,0.7112,7.126,55.6,6.75,6.35,6.75,6.79,19.3,15.69,YES,8.5319,12.3581,Lake,59,YES,0.06162
35.6,1.66581,37.19,0.7907,6.347,16.0,1.68,1.38,1.89,1.69,20.4,14.78,NO,6.7279,11.1374,Lake and River,35,YES,0.063696
46.5,0.42024,53.84,0.6891,7.743,62.5,2.21,2.39,2.43,2.13,21.0,23.77,YES,5.0349,10.8309,None,36,YES,0.040249
49.2,6.53061,31.04,0.4735,,16.1,6.8,7.02,6.64,6.42,23.8,16.59,NO,7.0174,11.6636,River,34,YES,0.041861
46.9,1.79234,47.48,0.8056,,37.0,4.06,3.9599999999999995,3.9499999999999997,4.1499999999999995,18.8,23.39,YES,6.1738,14.6996,Lake,35,YES,0.049129
44.6,0.64933,59.86,0.718,6.98,18.6,7.37,7.51,7.11,7.76,23.1,4.03,YES,9.0943,11.7151,Lake,34,YES,0.06561
41.5,1.37546,55.67,0.5941,6.752,70.7,6.02,6.3,6.1,6.109999999999999,21.7,28.85,YES,6.6867,14.9406,Lake and River,53,YES,0.042607
53.8,1.60397,45.64,0.7371,7.258,24.6,3.3,3.6599999999999997,3.4299999999999997,3.42,20.0,33.04,YES,9.1376,12.4262,None,30,YES,0.03698
32.3,5.27273,31.91,0.53,5.625,42.2,6.86,6.8100000000000005,6.59,6.970000000000001,21.4,23.41,YES,5.003,10.8958,Lake and River,20,YES,0.088207
35.1,3.96843,54.94,0.5726,6.78,90.1,2.05,1.5899999999999999,1.9599999999999997,2.13,20.1,33.5,NO,6.5391,14.4557,None,34,YES,0.031319
47.0,4.39997,47.97,0.8587,7.041,24.4,5.83,5.67,5.5600000000000005,6.0200000000000005,22.2,7.0,YES,6.2058,12.3018,Lake,45,YES,0.078162
33.3,0.03328,33.45,0.5453,5.069,53.2,4.93,4.84,4.75,5.01,21.0,17.75,NO,6.1678,13.5484,None,23,YES,0.077282
33.3,1.61435,32.82,0.635,5.472,44.8,3.41,3.3600000000000003,3.52,3.35,19.2,21.86,NO,5.3409,14.9186,Lake,24,YES,0.047833
37.2,1.96954,57.29,0.8451,4.873,6.7,6.44,6.4,6.29,6.28,18.8,21.2,NO,5.9356,10.2509,None,54,YES,0.038138
349.0,0.05814,50.08,0.7539,6.111,80.3,8.84,9.06,8.78,8.79,21.8,15.25,NO,7.7777,10.4835,River,32,YES,0.038738
41.8,0.90256,54.88,0.4311,6.802,11.6,9.99,10.24,9.66,10.05,24.3,13.16,NO,6.4568,13.6023,None,29,YES,0.071846
41.6,4.28497,56.37,0.4737,7.352,50.1,6.47,6.4399999999999995,6.51,6.41,20.4,6.19,YES,7.087,11.4091,River,30,YES,0.068568
45.2,0.4424,47.15,0.4039,6.352,58.3,4.64,4.859999999999999,4.63,4.699999999999999,23.1,14.93,NO,6.8843,10.9215,None,37,YES,0.076965
49.8,2.29916,45.52,0.7155,7.44,64.7,3.03,3.0999999999999996,2.88,3.1199999999999997,22.6,7.37,YES,9.3795,10.1968,None,53,YES,0.086249
36.3,0.72699,42.91,0.6238,5.334,70.4,3.31,3.32,3.27,3.48,24.5,26.23,NO,9.5265,10.1092,Lake and River,58,YES,0.071516
42.9,0.03658,39.51,0.4671,,29.1,5.32,5.5,5.36,5.58,23.7,8.89,NO,7.4648,13.8724,Lake and River,42,YES,0.039351
37.0,0.82806,43.04,0.879,6.261,5.9,4.31,4.319999999999999,4.1499999999999995,4.329999999999999,22.0,3.93,YES,6.6508,10.6722,Lake,26,YES,0.044607
36.7,11.17337,53.22,0.6648,6.569,73.7,9.22,9.63,8.92,8.96,22.6,20.23,YES,5.534,12.3386,Lake and River,58,YES,0.080532
38.6,4.85146,48.06,0.5209,6.277,55.9,4.31,4.02,4.67,4.239999999999999,24.3,21.64,YES,9.767,13.0295,None,22,YES,0.042558
304.6,9.62504,56.78,0.6503,4.853,84.4,4.36,4.260000000000001,4.23,4.37,20.8,30.77,NO,5.3011,12.1418,Lake and River,31,YES,0.034351
42.2,2.00744,43.3,0.7398,6.238,83.0,4.45,4.42,4.430000000000001,4.08,20.3,21.04,NO,6.4883,10.1355,None,26,YES,0.072197
36.0,0.34871,48.21,0.4381,5.387,85.1,8.53,8.62,8.729999999999999,8.809999999999999,18.1,13.4,YES,6.4903,13.9175,River,45,YES,0.054152
45.3,2.38195,48.94,0.5374,,51.1,6.86,7.11,7.57,6.890000000000001,23.8,28.5,NO,6.602,10.0526,None,52,YES,0.085202
37.8,1.81748,47.75,0.8035,6.557,36.7,6.53,6.53,6.28,6.61,23.6,19.83,NO,5.8214,13.8094,Lake,56,YES,0.069015
44.0,5.58057,51.08,0.6298,5.642,80.2,4.01,3.7299999999999995,4.1,4.279999999999999,18.7,4.62,YES,8.9158,14.4665,River,34,YES,0.035425
39.4,0.3097,37.12,0.6733,5.94,47.9,8.36,8.53,8.219999999999999,8.229999999999999,22.0,20.67,YES,5.6125,12.1642,Lake,21,YES,0.086871
42.3,2.00971,45.37,0.6164,5.559,22.4,1.35,1.5,1.24,1.4600000000000002,21.2,31.96,NO,8.1745,12.6777,Lake,26,YES,0.045513
42.7,0.48773,33.13,0.4219,6.256,86.2,8.84,8.45,8.7,8.82,18.8,15.08,NO,5.6192,12.3849,Lake,51,YES,0.050233
46.7,1.17769,41.54,0.4829,6.969,88.8,5.61,5.61,5.38,5.57,24.9,11.78,NO,5.3527,11.946,Lake and River,23,YES,0.054136
40.3,4.01088,44.63,0.6228,5.61,49.3,4.58,4.26,4.57,4.43,19.5,6.73,YES,9.5471,14.4371,Lake,39,YES,0.033073
45.1,1.93889,49.57,0.5046,,12.2,5.47,5.34,5.18,5.8,18.5,7.0,YES,5.9506,14.4697,River,55,YES,0.059791
42.2,1.41428,58.52,0.425,5.929,41.8,7.01,6.83,7.2,6.93,22.2,16.28,YES,9.1063,11.6791,None,51,YES,0.037399
44.0,1.50498,48.02,0.8218,5.745,81.3,1.11,1.27,1.12,1.25,23.2,21.66,YES,7.7232,13.0753,Lake,47,YES,0.054058
41.9,1.84549,52.31,0.8906,6.225,90.7,8.84,8.86,8.92,8.459999999999999,18.2,4.66,YES,5.3893,14.6345,River,32,YES,0.051043
40.7,4.61158,45.19,0.7966,5.575,24.3,5.02,4.76,4.93,5.26,22.6,33.01,NO,9.7772,14.8103,Lake,20,YES,0.07637
39.2,6.67923,49.02,0.8269,5.912,11.4,4.09,4.27,4.02,4.3,21.7,26.92,YES,6.2348,12.5448,None,54,YES,0.07819
43.1,9.32567,32.13,0.521,5.461,88.3,2.24,1.9500000000000002,2.3000000000000003,2.2600000000000002,18.7,21.36,NO,9.2982,12.2641,River,49,YES,0.039205
45.7,4.63803,37.63,0.8803,7.675,42.0,4.96,5.03,4.7299999999999995,4.91,19.2,29.34,YES,5.8441,11.3935,River,55,YES,0.051993
48.8,1.13679,40.86,0.4985,6.325,56.5,5.47,5.31,5.3999999999999995,5.55,22.0,4.65,NO,9.2697,14.7944,None,44,YES,0.052401
38.9,3.49555,44.17,0.8757,5.81,97.0,4.63,4.56,4.46,5.09,20.1,17.74,YES,5.0661,10.7141,River,35,YES,0.039085
36.5,1.72664,31.37,0.8974,,11.3,7.11,7.21,6.930000000000001,6.760000000000001,24.6,22.79,YES,7.5589,12.8991,None,38,YES,0.077907
41.6,0.88179,34.2,0.7559,6.221,66.6,4.79,4.89,4.37,4.95,23.7,29.35,YES,8.8472,11.4128,River,20,YES,0.072434
38.0,5.51413,38.3,0.8906,6.145,12.0,9.65,9.92,9.92,9.47,24.9,27.85,NO,9.674,11.395,River,24,YES,0.041423
47.0,0.11755,59.15,0.6848,6.73,40.7,6.39,6.37,6.25,6.39,19.8,11.14,NO,9.546,12.0248,None,41,YES,0.052003
41.5,6.96109,39.94,0.5298,6.83,81.4,8.27,8.33,8.5,8.219999999999999,24.8,33.05,YES,9.0981,14.994,None,43,YES,0.036348
37.9,1.85678,44.46,0.6185,5.929,46.2,1.98,1.89,2.19,1.89,21.0,6.1,YES,9.441,10.2748,River,56,YES,0.067692
31.9,3.04172,35.88,0.6968,5.897,99.7,4.58,4.62,4.32,4.58,20.4,30.88,NO,5.9961,12.8927,River,55,YES,0.037282
38.7,3.23073,48.32,0.4365,6.107,58.1,4.03,4.12,3.81,3.8000000000000003,18.4,34.04,YES,6.4209,10.4129,None,55,YES,0.089156
23.7,6.76475,38.42,0.7112,4.689,35.5,6.13,6.11,6.64,6.34,18.4,7.85,YES,6.4448,10.7726,Lake and River,23,YES,0.076841
29.9,3.03733,36.21,0.8906,5.239,25.9,8.75,8.39,9.1,8.39,22.8,25.83,NO,6.8853,12.1978,None,55,YES,0.053414
49.3,2.85524,45.5,0.4951,7.257,38.3,1.71,1.78,1.7,1.82,21.2,3.33,NO,6.9666,12.5523,River,37,YES,0.064714
50.4,0.20693,30.17,0.7963,7.451,40.4,1.65,1.72,1.7,1.5799999999999998,19.6,15.38,YES,7.7228,11.294,River,35,YES,0.084681
42.3,2.19197,30.23,0.8539,6.126,11.5,8.65,8.51,8.52,8.42,22.3,19.04,YES,5.7994,11.5823,River,37,YES,0.063246
39.7,0.48815,36.57,0.8719,6.704,40.1,2.92,2.66,3.01,2.96,19.8,21.16,NO,8.4562,10.4348,None,41,YES,0.04047
42.4,4.01176,31.1,0.8801,6.518,49.1,7.02,7.319999999999999,6.88,6.71,22.0,32.89,YES,5.8378,11.5161,River,21,YES,0.052722
52.3,2.15368,33.24,0.6607,8.455,73.7,5.89,5.989999999999999,5.4799999999999995,5.8999999999999995,20.5,24.18,YES,6.5515,14.8328,Lake and River,40,YES,0.080589
40.8,3.42044,40.17,0.8887,7.084,67.4,8.5,8.45,8.24,8.22,23.8,17.88,NO,7.5167,14.7235,Lake,55,YES,0.068653
47.1,0.1277,54.08,0.7787,6.21,72.3,2.13,1.9,2.13,2.2199999999999998,23.7,28.72,NO,8.9822,11.6744,Lake and River,58,YES,0.069043
41.7,0.26581,47.16,0.4808,5.631,5.8,2.17,2.01,1.94,1.99,21.3,33.37,YES,8.6973,12.8543,None,58,YES,0.082009
35.0,3.77976,45.38,0.6385,5.175,25.7,6.01,6.27,6.0,5.92,20.5,2.73,NO,8.2277,14.548,River,48,YES,0.083638
353.79999999999995,0.22444,38.8,0.7592,6.442,67.9,9.52,9.549999999999999,9.309999999999999,9.58,20.5,34.42,NO,5.7789,10.0309,None,45,YES,0.085188
39.7,0.22177,57.95,0.5237,5.771,51.0,4.73,4.62,4.57,4.58,23.6,4.84,YES,7.7352,14.0534,Lake,40,YES,0.035691
28.4,0.03655,41.91,0.7203,5.304,5.5,3.94,4.04,4.11,3.93,20.3,28.87,NO,5.4372,14.7418,None,36,YES,0.062648
38.2,9.40508,32.61,0.7333,,81.4,6.46,6.3,6.51,6.16,19.5,11.25,YES,6.8868,10.4566,River,35,YES,0.074431
35.0,4.01261,48.51,0.4813,5.543,78.4,9.37,9.67,9.37,9.5,18.6,6.36,YES,7.0676,10.8072,Lake,50,YES,0.075416
43.4,1.30739,33.42,0.6825,7.481,57.1,8.53,8.799999999999999,8.709999999999999,8.879999999999999,21.3,16.52,NO,5.1991,14.8037,Lake,28,YES,0.066403
43.5,1.05521,40.36,0.7858,6.917,11.3,9.96,9.870000000000001,10.06,10.520000000000001,21.4,23.25,YES,6.3699,12.6877,River,50,YES,0.040007
48.7,1.29098,45.22,0.6494,6.294,77.8,1.2,1.0699999999999998,1.49,1.22,23.9,14.57,YES,9.7782,10.071,River,33,YES,0.077845
49.2,4.47035,56.23,0.4061,7.336,60.5,2.02,1.5,1.93,2.18,19.5,3.8,YES,9.7682,11.2882,River,56,YES,0.073207
39.5,3.24855,44.81,0.4045,6.354,79.3,6.49,6.19,6.4,6.13,20.7,21.78,YES,6.7616,12.2497,None,21,YES,0.035168
40.8,0.61442,51.07,0.5785,,76.4,8.39,8.120000000000001,8.13,8.690000000000001,23.7,31.78,NO,5.2155,13.4645,Lake and River,33,YES,0.057829
52.4,0.57388,59.78,0.8631,7.366,81.3,3.57,3.5999999999999996,3.48,3.73,23.8,14.65,NO,5.8955,13.6658,None,52,YES,0.040439
47.1,0.31074,33.94,0.5143,6.677,54.2,3.15,3.08,3.34,3.05,20.7,9.14,NO,6.9611,14.9771,None,54,YES,0.050249
38.1,3.2391,38.24,0.7172,5.574,18.3,8.08,7.8100000000000005,8.34,8.33,21.2,16.61,YES,9.7389,11.4376,Lake and River,58,YES,0.031085
329.20000000000005,4.33651,41.84,0.511,6.167,68.8,1.51,1.45,1.7,1.46,20.1,3.6,YES,5.706,12.6911,River,39,YES,0.05402
41.2,0.92384,42.65,0.5608,5.687,63.9,4.32,4.42,3.9600000000000004,4.23,24.5,29.08,YES,8.8176,12.6666,River,21,YES,0.062993
38.2,0.0635,42.33,0.824,5.332,75.5,5.55,5.66,5.77,5.6499999999999995,18.8,29.27,YES,5.5434,12.0282,Lake and River,38,YES,0.067175
48.3,0.25723,57.23,0.7644,6.948,21.1,6.04,5.66,5.67,5.83,24.5,21.4,YES,9.9063,10.8458,Lake and River,56,YES,0.069809
50.7,10.31297,51.42,0.4477,7.637,23.5,7.56,7.529999999999999,7.739999999999999,7.76,22.8,13.65,NO,6.9081,14.8873,None,37,YES,0.080177
40.8,1.05057,48.24,0.6144,,89.6,4.19,3.91,4.12,3.9800000000000004,21.7,28.39,NO,8.8762,14.2666,Lake,35,YES,0.042928
41.3,4.39891,39.28,0.4146,6.694,76.2,6.51,6.6899999999999995,6.6499999999999995,6.3,18.2,20.3,NO,6.713,12.4917,Lake and River,23,YES,0.037229
44.5,2.9398,54.71,0.6404,5.845,91.3,6.27,6.43,6.0,6.09,21.3,29.26,YES,8.1383,13.0162,None,31,YES,0.081092
40.6,1.44351,58.65,0.7312,5.959,77.1,5.93,5.75,6.16,6.08,20.9,22.84,NO,5.9601,11.1363,Lake,48,YES,0.039397
